FileName,FileExt,DateModified,Size_KB,Size_GB,Source,Path,SimplePath,ParentPath,FileNameClean,FileType,year,month,UsiaDokumen,Size_MB,SizeCategory,Source_Class,Path_modified,Folder_Root,Subfolder_L2,Filename,Path_Class,Path_Anomali,Subfolder_L3,Subfolder_L4,Subfolder_L5,Subfolder_L6,Path_Uniform
DRAFT INTERVIEW FAJRI INDONESIA,docx,2024-07-16 10:14:06.000000,24.98,0.0,documents,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder\DRAFT INTERVIEW FAJRI INDONESIA.docx,Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder\DRAFT INTERVIEW FAJRI INDONESIA.docx,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder,Draft Interview Fajri Indonesia,document,2024,7,menengah,0.02439453125,Kecil (<100KB),Lainnya,C:/Users/ASUS/OneDrive/Documents/FOLDER FAJRI/Recruitment Folder/DRAFT INTERVIEW FAJRI INDONESIA.docx,C:,Users,DRAFT INTERVIEW FAJRI INDONESIA.docx,Lainnya,Yes,ASUS,OneDrive,Documents,FOLDER FAJRI,C:/Users/ASUS/OneDrive/Documents
DRAFT INTERVIEW FAJRI SLB,docx,2024-09-15 19:10:58.000000,23.51,0.0,documents,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder\DRAFT INTERVIEW FAJRI SLB.docx,Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder\DRAFT INTERVIEW FAJRI SLB.docx,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder,Draft Interview Fajri Slb,document,2024,9,baru,0.022958984375,Kecil (<100KB),Lainnya,C:/Users/ASUS/OneDrive/Documents/FOLDER FAJRI/Recruitment Folder/DRAFT INTERVIEW FAJRI SLB.docx,C:,Users,DRAFT INTERVIEW FAJRI SLB.docx,Lainnya,Yes,ASUS,OneDrive,Documents,FOLDER FAJRI,C:/Users/ASUS/OneDrive/Documents
DRAFT INTERVIEW FAJRI SLB,pdf,2024-06-15 07:29:58.000000,218.55,0.0002,documents,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder\DRAFT INTERVIEW FAJRI SLB.pdf,Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder\DRAFT INTERVIEW FAJRI SLB.pdf,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder,Draft Interview Fajri Slb,document,2024,6,menengah,0.213427734375,Sedang (100KB–1MB),Lainnya,C:/Users/ASUS/OneDrive/Documents/FOLDER FAJRI/Recruitment Folder/DRAFT INTERVIEW FAJRI SLB.pdf,C:,Users,DRAFT INTERVIEW FAJRI SLB.pdf,Lainnya,Yes,ASUS,OneDrive,Documents,FOLDER FAJRI,C:/Users/ASUS/OneDrive/Documents
Draft Recruitment Answers for MT Expeditors 2025,docx,2025-01-28 18:32:15.963121,25.16,0.0,documents,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder\Draft Recruitment Answers for MT Expeditors 2025.docx,Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder\Draft Recruitment Answers for MT Expeditors 2025.docx,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder,Draft Recruitment Answers For Mt Expeditors 2025,document,2025,1,baru,0.0245703125,Kecil (<100KB),Lainnya,C:/Users/ASUS/OneDrive/Documents/FOLDER FAJRI/Recruitment Folder/Draft Recruitment Answers for MT Expeditors 2025.docx,C:,Users,Draft Recruitment Answers for MT Expeditors 2025.docx,Lainnya,Yes,ASUS,OneDrive,Documents,FOLDER FAJRI,C:/Users/ASUS/OneDrive/Documents
Essay_Fajri Ilham Mughni,pdf,2024-04-15 13:57:07.103613,175.48,0.0002,documents,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder\Essay_Fajri Ilham Mughni.pdf,Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder\Essay_Fajri Ilham Mughni.pdf,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder,Essay Fajri Ilham Mughni,document,2024,4,menengah,0.1713671875,Sedang (100KB–1MB),Lainnya,C:/Users/ASUS/OneDrive/Documents/FOLDER FAJRI/Recruitment Folder/Essay_Fajri Ilham Mughni.pdf,C:,Users,Essay_Fajri Ilham Mughni.pdf,Lainnya,Yes,ASUS,OneDrive,Documents,FOLDER FAJRI,C:/Users/ASUS/OneDrive/Documents
Fajri Ilham Mughni_Sample Writting,pdf,2023-08-17 13:35:10.000000,45.91,0.0,documents,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder\Fajri Ilham Mughni_Sample Writting.pdf,Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder\Fajri Ilham Mughni_Sample Writting.pdf,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder,Fajri Ilham Mughni Sample Writting,document,2023,8,menengah,0.044833984375,Kecil (<100KB),Lainnya,C:/Users/ASUS/OneDrive/Documents/FOLDER FAJRI/Recruitment Folder/Fajri Ilham Mughni_Sample Writting.pdf,C:,Users,Fajri Ilham Mughni_Sample Writting.pdf,Lainnya,Yes,ASUS,OneDrive,Documents,FOLDER FAJRI,C:/Users/ASUS/OneDrive/Documents
Fajri Ilham Mughni_Sample Writting_Climate,pdf,2023-08-17 13:55:06.000000,88.66,0.0001,documents,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder\Fajri Ilham Mughni_Sample Writting_Climate.pdf,Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder\Fajri Ilham Mughni_Sample Writting_Climate.pdf,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder,Fajri Ilham Mughni Sample Writting Climate,document,2023,8,menengah,0.08658203125,Kecil (<100KB),Lainnya,C:/Users/ASUS/OneDrive/Documents/FOLDER FAJRI/Recruitment Folder/Fajri Ilham Mughni_Sample Writting_Climate.pdf,C:,Users,Fajri Ilham Mughni_Sample Writting_Climate.pdf,Lainnya,Yes,ASUS,OneDrive,Documents,FOLDER FAJRI,C:/Users/ASUS/OneDrive/Documents
interview format_template,docx,2025-07-18 19:36:22.660856,14.44,0.0,documents,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder\interview format_template.docx,Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder\interview format_template.docx,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder,Interview Format Template,document,2025,7,baru,0.0141015625,Kecil (<100KB),Lainnya,C:/Users/ASUS/OneDrive/Documents/FOLDER FAJRI/Recruitment Folder/interview format_template.docx,C:,Users,interview format_template.docx,Lainnya,Yes,ASUS,OneDrive,Documents,FOLDER FAJRI,C:/Users/ASUS/OneDrive/Documents
Prodi-S1-Teknik-Geologi-2020-2024,pdf,2024-08-21 06:13:11.010440,678.03,0.0006,documents,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder\Prodi-S1-Teknik-Geologi-2020-2024.pdf,Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder\Prodi-S1-Teknik-Geologi-2020-2024.pdf,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder,Prodi S1 Teknik Geologi 2020 2024,document,2024,8,baru,0.662138671875,Sedang (100KB–1MB),Lainnya,C:/Users/ASUS/OneDrive/Documents/FOLDER FAJRI/Recruitment Folder/Prodi-S1-Teknik-Geologi-2020-2024.pdf,C:,Users,Prodi-S1-Teknik-Geologi-2020-2024.pdf,Lainnya,Yes,ASUS,OneDrive,Documents,FOLDER FAJRI,C:/Users/ASUS/OneDrive/Documents
PT. SIGMA CIPTA UTAMA_FAJRI ILHAM MUGHNI (2407290009)-MCU,pdf,2024-08-21 12:55:34.032395,1473.25,0.0014,documents,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder\PT. SIGMA CIPTA UTAMA_FAJRI ILHAM MUGHNI (2407290009)-MCU.pdf,Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder\PT. SIGMA CIPTA UTAMA_FAJRI ILHAM MUGHNI (2407290009)-MCU.pdf,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder,Pt Sigma Cipta Utama Fajri Ilham Mughni 2407290009 Mcu,document,2024,8,baru,1.438720703125,Besar (>1MB),Lainnya,C:/Users/ASUS/OneDrive/Documents/FOLDER FAJRI/Recruitment Folder/PT. SIGMA CIPTA UTAMA_FAJRI ILHAM MUGHNI (2407290009)-MCU.pdf,C:,Users,PT. SIGMA CIPTA UTAMA_FAJRI ILHAM MUGHNI (2407290009)-MCU.pdf,Lainnya,Yes,ASUS,OneDrive,Documents,FOLDER FAJRI,C:/Users/ASUS/OneDrive/Documents
Recruitment Answers for MT Expeditors 2025,docx,2025-01-28 18:31:52.362448,18.41,0.0,documents,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder\Recruitment Answers for MT Expeditors 2025.docx,Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder\Recruitment Answers for MT Expeditors 2025.docx,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder,Recruitment Answers For Mt Expeditors 2025,document,2025,1,baru,0.017978515625,Kecil (<100KB),Lainnya,C:/Users/ASUS/OneDrive/Documents/FOLDER FAJRI/Recruitment Folder/Recruitment Answers for MT Expeditors 2025.docx,C:,Users,Recruitment Answers for MT Expeditors 2025.docx,Lainnya,Yes,ASUS,OneDrive,Documents,FOLDER FAJRI,C:/Users/ASUS/OneDrive/Documents
Status Akreditasi Teknik Geologi ITB,jpg,2024-08-21 06:10:10.530468,148.35,0.0001,documents,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder\Status Akreditasi Teknik Geologi ITB.jpg,Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder\Status Akreditasi Teknik Geologi ITB.jpg,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder,Status Akreditasi Teknik Geologi Itb,image,2024,8,baru,0.144873046875,Sedang (100KB–1MB),Lainnya,C:/Users/ASUS/OneDrive/Documents/FOLDER FAJRI/Recruitment Folder/Status Akreditasi Teknik Geologi ITB.jpg,C:,Users,Status Akreditasi Teknik Geologi ITB.jpg,Lainnya,Yes,ASUS,OneDrive,Documents,FOLDER FAJRI,C:/Users/ASUS/OneDrive/Documents
Status Akreditasi Teknik Geologi ITB,pdf,2024-08-21 06:10:57.422939,55.25,0.0001,documents,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder\Status Akreditasi Teknik Geologi ITB.pdf,Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder\Status Akreditasi Teknik Geologi ITB.pdf,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\Recruitment Folder,Status Akreditasi Teknik Geologi Itb,document,2024,8,baru,0.053955078125,Kecil (<100KB),Lainnya,C:/Users/ASUS/OneDrive/Documents/FOLDER FAJRI/Recruitment Folder/Status Akreditasi Teknik Geologi ITB.pdf,C:,Users,Status Akreditasi Teknik Geologi ITB.pdf,Lainnya,Yes,ASUS,OneDrive,Documents,FOLDER FAJRI,C:/Users/ASUS/OneDrive/Documents
011-SKPI-Fajri Ilham- KEAKTIFAN SEG,pdf,2021-06-14 15:24:30.000000,497.54,0.0005,documents,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat\011-SKPI-Fajri Ilham- KEAKTIFAN SEG.pdf,Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat\011-SKPI-Fajri Ilham- KEAKTIFAN SEG.pdf,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat,011 Skpi Fajri Ilham Keaktifan Seg,document,2021,6,menengah,0.48587890625,Sedang (100KB–1MB),Lainnya,C:/Users/ASUS/OneDrive/Documents/FOLDER FAJRI/sertifikat/011-SKPI-Fajri Ilham- KEAKTIFAN SEG.pdf,C:,Users,011-SKPI-Fajri Ilham- KEAKTIFAN SEG.pdf,Lainnya,Yes,ASUS,OneDrive,Documents,FOLDER FAJRI,C:/Users/ASUS/OneDrive/Documents
086 - surat keterangan aktif GEA(Fajri),pdf,2021-06-14 19:04:56.000000,192.87,0.0002,documents,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat\086 - surat keterangan aktif GEA(Fajri).pdf,Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat\086 - surat keterangan aktif GEA(Fajri).pdf,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat,086 Surat Keterangan Aktif Gea Fajri,document,2021,6,menengah,0.188349609375,Sedang (100KB–1MB),Lainnya,C:/Users/ASUS/OneDrive/Documents/FOLDER FAJRI/sertifikat/086 - surat keterangan aktif GEA(Fajri).pdf,C:,Users,086 - surat keterangan aktif GEA(Fajri).pdf,Lainnya,Yes,ASUS,OneDrive,Documents,FOLDER FAJRI,C:/Users/ASUS/OneDrive/Documents
Collage of TRAINING CERTIFICATES_Fajri Ilham Mughni,pdf,2023-05-23 07:26:40.000000,5137.73,0.0049,documents,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat\Collage of TRAINING CERTIFICATES_Fajri Ilham Mughni.pdf,Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat\Collage of TRAINING CERTIFICATES_Fajri Ilham Mughni.pdf,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat,Collage Of Training Certificates Fajri Ilham Mughni,document,2023,5,menengah,5.017314453125,Besar (>1MB),Lainnya,C:/Users/ASUS/OneDrive/Documents/FOLDER FAJRI/sertifikat/Collage of TRAINING CERTIFICATES_Fajri Ilham Mughni.pdf,C:,Users,Collage of TRAINING CERTIFICATES_Fajri Ilham Mughni.pdf,Lainnya,Yes,ASUS,OneDrive,Documents,FOLDER FAJRI,C:/Users/ASUS/OneDrive/Documents
E-certificate Fajri RDI,pdf,2023-06-09 09:51:30.000000,243.82,0.0002,documents,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat\E-certificate Fajri RDI.pdf,Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat\E-certificate Fajri RDI.pdf,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat,E Certificate Fajri Rdi,document,2023,6,menengah,0.23810546875,Sedang (100KB–1MB),Lainnya,C:/Users/ASUS/OneDrive/Documents/FOLDER FAJRI/sertifikat/E-certificate Fajri RDI.pdf,C:,Users,E-certificate Fajri RDI.pdf,Lainnya,Yes,ASUS,OneDrive,Documents,FOLDER FAJRI,C:/Users/ASUS/OneDrive/Documents
Fajri Ilham Mughni_Certificate,pdf,2024-01-03 12:17:50.000000,916.5,0.0009,documents,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat\Fajri Ilham Mughni_Certificate.pdf,Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat\Fajri Ilham Mughni_Certificate.pdf,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat,Fajri Ilham Mughni Certificate,document,2024,1,menengah,0.89501953125,Sedang (100KB–1MB),Lainnya,C:/Users/ASUS/OneDrive/Documents/FOLDER FAJRI/sertifikat/Fajri Ilham Mughni_Certificate.pdf,C:,Users,Fajri Ilham Mughni_Certificate.pdf,Lainnya,Yes,ASUS,OneDrive,Documents,FOLDER FAJRI,C:/Users/ASUS/OneDrive/Documents
Fajri Ilham Mughni_Geospatial Data Analysis Using Phyton_Certificate,pdf,2024-07-31 11:49:09.158006,793.17,0.0008,documents,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat\Fajri Ilham Mughni_Geospatial Data Analysis Using Phyton_Certificate.pdf,Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat\Fajri Ilham Mughni_Geospatial Data Analysis Using Phyton_Certificate.pdf,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat,Fajri Ilham Mughni Geospatial Data Analysis Using Phyton Certificate,document,2024,7,baru,0.774580078125,Sedang (100KB–1MB),Lainnya,C:/Users/ASUS/OneDrive/Documents/FOLDER FAJRI/sertifikat/Fajri Ilham Mughni_Geospatial Data Analysis Using Phyton_Certificate.pdf,C:,Users,Fajri Ilham Mughni_Geospatial Data Analysis Using Phyton_Certificate.pdf,Lainnya,Yes,ASUS,OneDrive,Documents,FOLDER FAJRI,C:/Users/ASUS/OneDrive/Documents
Fajri Ilham Mughni_Sertifikat (ALL),pdf,2023-06-09 10:03:48.000000,4244.84,0.004,documents,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat\Fajri Ilham Mughni_Sertifikat (ALL).pdf,Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat\Fajri Ilham Mughni_Sertifikat (ALL).pdf,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat,Fajri Ilham Mughni Sertifikat All,document,2023,6,menengah,4.1453515625,Besar (>1MB),Lainnya,C:/Users/ASUS/OneDrive/Documents/FOLDER FAJRI/sertifikat/Fajri Ilham Mughni_Sertifikat (ALL).pdf,C:,Users,Fajri Ilham Mughni_Sertifikat (ALL).pdf,Lainnya,Yes,ASUS,OneDrive,Documents,FOLDER FAJRI,C:/Users/ASUS/OneDrive/Documents
FIM_Certif_Batch5_AJT,pdf,2022-06-27 19:37:24.000000,1787.92,0.0017,documents,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat\FIM_Certif_Batch5_AJT.pdf,Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat\FIM_Certif_Batch5_AJT.pdf,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat,Fim Certif Batch5 Ajt,document,2022,6,menengah,1.746015625,Besar (>1MB),Lainnya,C:/Users/ASUS/OneDrive/Documents/FOLDER FAJRI/sertifikat/FIM_Certif_Batch5_AJT.pdf,C:,Users,FIM_Certif_Batch5_AJT.pdf,Lainnya,Yes,ASUS,OneDrive,Documents,FOLDER FAJRI,C:/Users/ASUS/OneDrive/Documents
Hal 1 Sertifikasi ISO 30301,jpg,2024-11-27 16:27:24.922220,112.34,0.0001,documents,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat\Hal 1 Sertifikasi ISO 30301.jpg,Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat\Hal 1 Sertifikasi ISO 30301.jpg,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat,Hal 1 Sertifikasi Iso 30301,image,2024,11,baru,0.10970703125,Sedang (100KB–1MB),Lainnya,C:/Users/ASUS/OneDrive/Documents/FOLDER FAJRI/sertifikat/Hal 1 Sertifikasi ISO 30301.jpg,C:,Users,Hal 1 Sertifikasi ISO 30301.jpg,Lainnya,Yes,ASUS,OneDrive,Documents,FOLDER FAJRI,C:/Users/ASUS/OneDrive/Documents
Hal 2 Sertifikasi ISO 30301,jpg,2024-11-27 16:27:03.951773,113.07,0.0001,documents,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat\Hal 2 Sertifikasi ISO 30301.jpg,Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat\Hal 2 Sertifikasi ISO 30301.jpg,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat,Hal 2 Sertifikasi Iso 30301,image,2024,11,baru,0.110419921875,Sedang (100KB–1MB),Lainnya,C:/Users/ASUS/OneDrive/Documents/FOLDER FAJRI/sertifikat/Hal 2 Sertifikasi ISO 30301.jpg,C:,Users,Hal 2 Sertifikasi ISO 30301.jpg,Lainnya,Yes,ASUS,OneDrive,Documents,FOLDER FAJRI,C:/Users/ASUS/OneDrive/Documents
Humreg_Staf_Fajri,pdf,2017-12-06 22:55:52.000000,351.34,0.0003,documents,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat\Humreg_Staf_Fajri.pdf,Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat\Humreg_Staf_Fajri.pdf,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat,Humreg Staf Fajri,document,2017,12,lama,0.34310546875,Sedang (100KB–1MB),Lainnya,C:/Users/ASUS/OneDrive/Documents/FOLDER FAJRI/sertifikat/Humreg_Staf_Fajri.pdf,C:,Users,Humreg_Staf_Fajri.pdf,Lainnya,Yes,ASUS,OneDrive,Documents,FOLDER FAJRI,C:/Users/ASUS/OneDrive/Documents
Internship Placement Marking Grid - Fajri Mughni,pdf,2023-06-09 09:51:22.000000,150.72,0.0001,documents,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat\Internship Placement Marking Grid - Fajri Mughni.pdf,Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat\Internship Placement Marking Grid - Fajri Mughni.pdf,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat,Internship Placement Marking Grid Fajri Mughni,document,2023,6,menengah,0.1471875,Sedang (100KB–1MB),Lainnya,C:/Users/ASUS/OneDrive/Documents/FOLDER FAJRI/sertifikat/Internship Placement Marking Grid - Fajri Mughni.pdf,C:,Users,Internship Placement Marking Grid - Fajri Mughni.pdf,Lainnya,Yes,ASUS,OneDrive,Documents,FOLDER FAJRI,C:/Users/ASUS/OneDrive/Documents
persetujuan magang PATGTL FAJRI ILHAM,pdf,2022-05-20 05:19:26.000000,63.86,0.0001,documents,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat\persetujuan magang PATGTL FAJRI ILHAM.pdf,Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat\persetujuan magang PATGTL FAJRI ILHAM.pdf,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat,Persetujuan Magang Patgtl Fajri Ilham,document,2022,5,menengah,0.06236328125,Kecil (<100KB),Lainnya,C:/Users/ASUS/OneDrive/Documents/FOLDER FAJRI/sertifikat/persetujuan magang PATGTL FAJRI ILHAM.pdf,C:,Users,persetujuan magang PATGTL FAJRI ILHAM.pdf,Lainnya,Yes,ASUS,OneDrive,Documents,FOLDER FAJRI,C:/Users/ASUS/OneDrive/Documents
Sertif Speech Contest Jakpus,pdf,2021-08-20 01:30:54.000000,354.53,0.0003,documents,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat\Sertif Speech Contest Jakpus.pdf,Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat\Sertif Speech Contest Jakpus.pdf,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat,Sertif Speech Contest Jakpus,document,2021,8,menengah,0.346220703125,Sedang (100KB–1MB),Lainnya,C:/Users/ASUS/OneDrive/Documents/FOLDER FAJRI/sertifikat/Sertif Speech Contest Jakpus.pdf,C:,Users,Sertif Speech Contest Jakpus.pdf,Lainnya,Yes,ASUS,OneDrive,Documents,FOLDER FAJRI,C:/Users/ASUS/OneDrive/Documents
Sertif Student Catalyst,pdf,2021-08-20 01:30:58.000000,502.35,0.0005,documents,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat\Sertif Student Catalyst.pdf,Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat\Sertif Student Catalyst.pdf,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat,Sertif Student Catalyst,document,2021,8,menengah,0.490576171875,Sedang (100KB–1MB),Lainnya,C:/Users/ASUS/OneDrive/Documents/FOLDER FAJRI/sertifikat/Sertif Student Catalyst.pdf,C:,Users,Sertif Student Catalyst.pdf,Lainnya,Yes,ASUS,OneDrive,Documents,FOLDER FAJRI,C:/Users/ASUS/OneDrive/Documents
"SERTIFIKAT BIBLIOMETRIK NOV - Fajri Ilham Mughni, S.T",pdf,2024-11-26 19:28:16.011547,2732.37,0.0026,documents,"C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat\SERTIFIKAT BIBLIOMETRIK NOV - Fajri Ilham Mughni, S.T.pdf","Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat\SERTIFIKAT BIBLIOMETRIK NOV - Fajri Ilham Mughni, S.T.pdf",C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat,Sertifikat Bibliometrik Nov Fajri Ilham Mughni St,document,2024,11,baru,2.668330078125,Besar (>1MB),Lainnya,"C:/Users/ASUS/OneDrive/Documents/FOLDER FAJRI/sertifikat/SERTIFIKAT BIBLIOMETRIK NOV - Fajri Ilham Mughni, S.T.pdf",C:,Users,"SERTIFIKAT BIBLIOMETRIK NOV - Fajri Ilham Mughni, S.T.pdf",Lainnya,Yes,ASUS,OneDrive,Documents,FOLDER FAJRI,C:/Users/ASUS/OneDrive/Documents
Sertifikat Fajri Ilham Mughni Paragon Innovation Circle,pdf,2021-05-19 23:57:46.000000,190.82,0.0002,documents,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat\Sertifikat Fajri Ilham Mughni Paragon Innovation Circle.pdf,Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat\Sertifikat Fajri Ilham Mughni Paragon Innovation Circle.pdf,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat,Sertifikat Fajri Ilham Mughni Paragon Innovation Circle,document,2021,5,menengah,0.18634765625,Sedang (100KB–1MB),Lainnya,C:/Users/ASUS/OneDrive/Documents/FOLDER FAJRI/sertifikat/Sertifikat Fajri Ilham Mughni Paragon Innovation Circle.pdf,C:,Users,Sertifikat Fajri Ilham Mughni Paragon Innovation Circle.pdf,Lainnya,Yes,ASUS,OneDrive,Documents,FOLDER FAJRI,C:/Users/ASUS/OneDrive/Documents
Sertifikat Fajri,pdf,2025-02-03 17:39:13.505196,3712.32,0.0035,documents,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat\Sertifikat Fajri.pdf,Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat\Sertifikat Fajri.pdf,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat,Sertifikat Fajri,document,2025,2,baru,3.6253125,Besar (>1MB),Lainnya,C:/Users/ASUS/OneDrive/Documents/FOLDER FAJRI/sertifikat/Sertifikat Fajri.pdf,C:,Users,Sertifikat Fajri.pdf,Lainnya,Yes,ASUS,OneDrive,Documents,FOLDER FAJRI,C:/Users/ASUS/OneDrive/Documents
Sertifikat Fajri,zip,2025-02-03 17:37:05.568327,3640.31,0.0035,documents,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat\Sertifikat Fajri.zip,Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat\Sertifikat Fajri.zip,C:\Users\ASUS\OneDrive\Documents\FOLDER FAJRI\sertifikat,Sertifikat Fajri,archive,2025,2,baru,3.554990234375,Besar (>1MB),Lainnya,C:/Users/ASUS/OneDrive/Documents/FOLDER FAJRI/sertifikat/Sertifikat Fajri.zip,C:,Users,Sertifikat Fajri.zip,Lainnya,Yes,ASUS,OneDrive,Documents,FOLDER FAJRI,C:/Users/ASUS/OneDrive/Documents
