FileName,FileExt,DateModified,Size_KB,Size_GB,Source,Path,SimplePath,ParentPath
apparentref,.tfw,2022-05-20 05:19:14.000000,0.09,0.0,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\analisis tuplah 1997-2021\materi dan latihan supervised dan unsupervised tutupan lahan\koreksi atmosfer\apparentref.tfw,Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\analisis tuplah 1997-2021\materi dan latihan supervised dan unsupervised tutupan lahan\koreksi atmosfer\apparentref.tfw,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\analisis tuplah 1997-2021\materi dan latihan supervised dan unsupervised tutupan lahan\koreksi atmosfer
0001,.jpg,2022-05-20 05:19:12.000000,4278.26,0.0041,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\0001.jpg,Users\ASUS\Downloads\Portfolio\magang PATGTL\0001.jpg,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL
20210817.vat.DESKTOP-BEITJ7G.6012.4976.sr,.lock,2022-05-20 05:19:12.000000,0.0,0.0,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\analisis tuplah 1997-2021\analisis tutupan lahan\unsupervised\20210817.vat.DESKTOP-BEITJ7G.6012.4976.sr.lock,Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\analisis tuplah 1997-2021\analisis tutupan lahan\unsupervised\20210817.vat.DESKTOP-BEITJ7G.6012.4976.sr.lock,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\analisis tuplah 1997-2021\analisis tutupan lahan\unsupervised
a0-struktur_ruang,.jpg,2022-05-20 05:19:12.000000,10907.47,0.0104,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\a0-struktur_ruang.jpg,Users\ASUS\Downloads\Portfolio\magang PATGTL\a0-struktur_ruang.jpg,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL
poly0817.shp.DESKTOP-BEITJ7G.6012.4976.sr,.lock,2022-05-20 05:19:12.000000,0.0,0.0,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\analisis tuplah 1997-2021\analisis tutupan lahan\unsupervised\poly0817.shp.DESKTOP-BEITJ7G.6012.4976.sr.lock,Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\analisis tuplah 1997-2021\analisis tutupan lahan\unsupervised\poly0817.shp.DESKTOP-BEITJ7G.6012.4976.sr.lock,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\analisis tuplah 1997-2021\analisis tutupan lahan\unsupervised
georeferensi peta geoling lembar jogja,.tif,2022-05-20 05:19:12.000000,10928.26,0.0104,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\georeferensi peta geoling lembar jogja.tif,Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\georeferensi peta geoling lembar jogja.tif,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY
georeferensi peta geoling lembar jogja.tif,.ovr,2022-05-20 05:19:12.000000,2377.06,0.0023,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\georeferensi peta geoling lembar jogja.tif.ovr,Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\georeferensi peta geoling lembar jogja.tif.ovr,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY
bathimetri.shp,.xml,2022-05-20 05:19:12.000000,9.09,0.0,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\Batimetri Indonesia\bathimetri.shp.xml,Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\Batimetri Indonesia\bathimetri.shp.xml,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\Batimetri Indonesia
AreaDIY,.cpg,2022-05-20 05:19:12.000000,0.0,0.0,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\AreaDIY.cpg,Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\AreaDIY.cpg,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL
AreaDIY,.dbf,2022-05-20 05:19:12.000000,0.07,0.0,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\AreaDIY.dbf,Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\AreaDIY.dbf,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL
AreaDIY,.prj,2022-05-20 05:19:12.000000,0.4,0.0,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\AreaDIY.prj,Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\AreaDIY.prj,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL
AreaDIY,.sbn,2022-05-20 05:19:12.000000,0.13,0.0,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\AreaDIY.sbn,Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\AreaDIY.sbn,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL
AreaDIY,.sbx,2022-05-20 05:19:12.000000,0.11,0.0,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\AreaDIY.sbx,Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\AreaDIY.sbx,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL
AreaDIY,.shp,2022-05-20 05:19:12.000000,0.23,0.0,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\AreaDIY.shp,Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\AreaDIY.shp,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL
AreaDIY,.shx,2022-05-20 05:19:12.000000,0.11,0.0,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\AreaDIY.shx,Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\AreaDIY.shx,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL
gbgtupla,.cpg,2022-05-20 05:19:12.000000,0.0,0.0,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\gbgtupla.cpg,Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\gbgtupla.cpg,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL
gbgtupla,.prj,2022-05-20 05:19:12.000000,0.4,0.0,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\gbgtupla.prj,Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\gbgtupla.prj,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL
gbgtupla,.sbx,2022-05-20 05:19:12.000000,77.67,0.0001,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\gbgtupla.sbx,Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\gbgtupla.sbx,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL
gbgtupla.shp,.xml,2022-05-20 05:19:12.000000,7.74,0.0,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\gbgtupla.shp.xml,Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\gbgtupla.shp.xml,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL
SatuanGL (1),.cpg,2022-05-20 05:19:12.000000,0.0,0.0,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\SatuanGL (1).cpg,Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\SatuanGL (1).cpg,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL
SatuanGL (1),.dbf,2022-05-20 05:19:12.000000,5.83,0.0,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\SatuanGL (1).dbf,Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\SatuanGL (1).dbf,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL
SatuanGL (1),.prj,2022-05-20 05:19:12.000000,0.4,0.0,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\SatuanGL (1).prj,Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\SatuanGL (1).prj,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL
SatuanGL (1),.sbn,2022-05-20 05:19:12.000000,1.11,0.0,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\SatuanGL (1).sbn,Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\SatuanGL (1).sbn,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL
SatuanGL (1),.shp,2022-05-20 05:19:12.000000,113.11,0.0001,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\SatuanGL (1).shp,Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\SatuanGL (1).shp,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL
SatuanGL (1),.shx,2022-05-20 05:19:12.000000,0.9,0.0,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\SatuanGL (1).shx,Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\SatuanGL (1).shx,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL
struktur,.cpg,2022-05-20 05:19:12.000000,0.0,0.0,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\struktur.cpg,Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\struktur.cpg,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL
struktur,.prj,2022-05-20 05:19:12.000000,0.4,0.0,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\struktur.prj,Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\struktur.prj,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL
struktur,.sbn,2022-05-20 05:19:12.000000,0.32,0.0,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\struktur.sbn,Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\struktur.sbn,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL
struktur,.sbx,2022-05-20 05:19:12.000000,0.12,0.0,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\struktur.sbx,Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\struktur.sbx,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL
[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri,.rar,2022-05-20 05:19:12.000000,197.46,0.0002,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri.rar,Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri.rar,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri
Batas Laut NKRI 2017 [LapakGIS.com],.rar,2022-05-20 05:19:12.000000,103.7,0.0001,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\Batas Laut NKRI 2017 [LapakGIS.com].rar,Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\Batas Laut NKRI 2017 [LapakGIS.com].rar,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri
peta infrastruktur diy,.pdf,2022-05-20 05:19:12.000000,1336.46,0.0013,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\peta infrastruktur diy.pdf,Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\peta infrastruktur diy.pdf,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY
Peta geologi lingkungan skala 100.000 lembar Yogyakarta.jpg.aux,.xml,2022-05-20 05:19:12.000000,2.36,0.0,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\Peta geologi lingkungan skala 100.000 lembar Yogyakarta.jpg.aux.xml,Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\Peta geologi lingkungan skala 100.000 lembar Yogyakarta.jpg.aux.xml,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY
Peta geologi lingkungan skala 100.000 lembar Yogyakarta,.jpg,2022-05-20 05:19:12.000000,4144.68,0.004,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\Peta geologi lingkungan skala 100.000 lembar Yogyakarta.jpg,Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\Peta geologi lingkungan skala 100.000 lembar Yogyakarta.jpg,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY
Peta geologi lingkungan skala 100.000 lembar Yogyakarta,.jgwx,2022-05-20 05:19:12.000000,0.13,0.0,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\Peta geologi lingkungan skala 100.000 lembar Yogyakarta.jgwx,Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\Peta geologi lingkungan skala 100.000 lembar Yogyakarta.jgwx,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY
Peta Geologi Lingkungan DIY,.pdf,2022-05-20 05:19:12.000000,298.24,0.0003,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\Peta Geologi Lingkungan DIY.pdf,Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\Peta Geologi Lingkungan DIY.pdf,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY
peta geoling lembar jogja,.gmw,2022-05-20 05:19:12.000000,5.31,0.0,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\peta geoling lembar jogja.gmw,Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\peta geoling lembar jogja.gmw,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY
bathimetri,.shx,2022-05-20 05:19:12.000000,0.84,0.0,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\Batimetri Indonesia\bathimetri.shx,Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\Batimetri Indonesia\bathimetri.shx,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\Batimetri Indonesia
SatuanGL (1),.sbx,2022-05-20 05:19:12.000000,0.21,0.0,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\SatuanGL (1).sbx,Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL\SatuanGL (1).sbx,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Peta Geoling DIY\area kerja dan satuanGL
bathimetri,.shp,2022-05-20 05:19:12.000000,437.32,0.0004,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\Batimetri Indonesia\bathimetri.shp,Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\Batimetri Indonesia\bathimetri.shp,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\Batimetri Indonesia
Batas_Laut_Teritorial,.shp,2022-05-20 05:19:12.000000,65.44,0.0001,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\Batas Negara Sisi Laut NKRI\Batas_Laut_Teritorial.shp,Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\Batas Negara Sisi Laut NKRI\Batas_Laut_Teritorial.shp,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\Batas Negara Sisi Laut NKRI
Batas_Landas_Kontinen,.shp,2022-05-20 05:19:12.000000,7.83,0.0,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\Batas Negara Sisi Laut NKRI\Batas_Landas_Kontinen.shp,Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\Batas Negara Sisi Laut NKRI\Batas_Landas_Kontinen.shp,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\Batas Negara Sisi Laut NKRI
Batas_Landas_Kontinen,.sbx,2022-05-20 05:19:12.000000,0.12,0.0,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\Batas Negara Sisi Laut NKRI\Batas_Landas_Kontinen.sbx,Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\Batas Negara Sisi Laut NKRI\Batas_Landas_Kontinen.sbx,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\Batas Negara Sisi Laut NKRI
Batas_Landas_Kontinen,.sbn,2022-05-20 05:19:12.000000,0.25,0.0,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\Batas Negara Sisi Laut NKRI\Batas_Landas_Kontinen.sbn,Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\Batas Negara Sisi Laut NKRI\Batas_Landas_Kontinen.sbn,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\Batas Negara Sisi Laut NKRI
Batas_Landas_Kontinen,.prj,2022-05-20 05:19:12.000000,0.14,0.0,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\Batas Negara Sisi Laut NKRI\Batas_Landas_Kontinen.prj,Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\Batas Negara Sisi Laut NKRI\Batas_Landas_Kontinen.prj,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\Batas Negara Sisi Laut NKRI
Batas_Landas_Kontinen,.dbf,2022-05-20 05:19:12.000000,15.28,0.0,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\Batas Negara Sisi Laut NKRI\Batas_Landas_Kontinen.dbf,Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\Batas Negara Sisi Laut NKRI\Batas_Landas_Kontinen.dbf,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\Batas Negara Sisi Laut NKRI
Batas_Landas_Kontinen,.shx,2022-05-20 05:19:12.000000,0.21,0.0,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\Batas Negara Sisi Laut NKRI\Batas_Landas_Kontinen.shx,Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\Batas Negara Sisi Laut NKRI\Batas_Landas_Kontinen.shx,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\Batas Negara Sisi Laut NKRI
Batas_Laut_Teritorial,.cpg,2022-05-20 05:19:12.000000,0.0,0.0,Downloads,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\Batas Negara Sisi Laut NKRI\Batas_Laut_Teritorial.cpg,Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\Batas Negara Sisi Laut NKRI\Batas_Laut_Teritorial.cpg,C:\Users\ASUS\Downloads\Portfolio\magang PATGTL\Data Dasar\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\[LapakGIS.com] Batas Negara Sisi Laut NKRI dan Batimetri\Batas Negara Sisi Laut NKRI
